ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Ingreso_Total,COGS_Total,Costo_Envio,Ganancia_Bruta,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio,Mes,Nombre_Mes,Dia_Semana,Semana_Anio
ORD-2015,2026-03-01 06:11:00,CLI-5420,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.33,19.67,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,9
ORD-2016,2025-11-04 04:09:00,CLI-5007,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.67,17.33,Bogotá,Orgánico_Instagram,Entregado,11,November,Tuesday,45
ORD-2017,2026-02-22 08:26:00,CLI-5395,P003,Soporte Magnético Carga,Auto,1,24,8,5.51,-13.51,Cali,Campaña_Vaso_Vertical,Devuelto,2,February,Sunday,8
ORD-2018,2026-02-26 03:12:00,CLI-5002,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.31,18.69,Bogotá,Orgánico_Instagram,Entregado,2,February,Thursday,9
ORD-2019,2026-04-24 10:39:00,CLI-5284,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.31,-58.31,Barranquilla,Campaña_Vaso_Vertical,Devuelto,4,April,Friday,17
ORD-2020,2025-11-11 18:45:00,CLI-5301,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.06,62.94,Medellín,Campaña_Bici_Carrusel,Entregado,11,November,Tuesday,46
ORD-2021,2025-12-21 12:18:00,CLI-5014,P003,Soporte Magnético Carga,Auto,2,48,16,5.96,26.04,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Sunday,51
ORD-2022,2025-11-29 08:03:00,CLI-6859,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.7,15.3,Barranquilla,Campaña_Bici_Carrusel,Entregado,11,November,Saturday,48
ORD-2023,2026-01-10 19:57:00,CLI-5666,P003,Soporte Magnético Carga,Auto,1,24,8,3.66,12.34,Medellín,Campaña_Vaso_Vertical,En tránsito,1,January,Saturday,2
ORD-2024,2025-11-11 19:50:00,CLI-5137,P002,Mini Bicicleta Premium,Fitness,2,240,90,12.85,137.15,Bucaramanga,Campaña_Vaso_Vertical,Entregado,11,November,Tuesday,46
ORD-2025,2026-02-04 03:03:00,CLI-5617,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.5,43.5,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,6
ORD-2026,2026-01-26 21:20:00,CLI-5502,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,3.93,44.07,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Monday,5
ORD-2027,2026-03-18 03:39:00,CLI-5202,P003,Soporte Magnético Carga,Auto,2,48,16,3.68,28.32,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Wednesday,12
ORD-2028,2026-04-15 11:51:00,CLI-5537,P003,Soporte Magnético Carga,Auto,1,24,8,5.72,10.28,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Wednesday,16
ORD-2029,2026-04-26 12:53:00,CLI-6470,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.82,19.18,Medellín,Orgánico_Instagram,Entregado,4,April,Sunday,17
ORD-2030,2026-03-05 14:56:00,CLI-5129,P003,Soporte Magnético Carga,Auto,1,24,8,4.98,11.02,Bogotá,Directo,Entregado,3,March,Thursday,10
ORD-2031,2026-03-26 06:22:00,CLI-5121,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.38,18.62,Bogotá,Orgánico_Instagram,Entregado,3,March,Thursday,13
ORD-2032,2026-04-03 18:55:00,CLI-5632,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.23,19.77,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Friday,14
ORD-2033,2026-01-07 18:29:00,CLI-6926,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.85,-19.85,Bogotá,Campaña_Vaso_Vertical,Devuelto,1,January,Wednesday,2
ORD-2034,2026-04-13 17:16:00,CLI-5266,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.89,19.11,Medellín,Campaña_Vaso_Vertical,En tránsito,4,April,Monday,16
ORD-2035,2026-02-02 21:10:00,CLI-6230,P002,Mini Bicicleta Premium,Fitness,2,240,90,11.22,138.78,Barranquilla,Campaña_Vaso_Vertical,Entregado,2,February,Monday,6
ORD-2036,2026-03-18 13:13:00,CLI-5215,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.37,16.63,Barranquilla,Campaña_Vaso_Vertical,Entregado,3,March,Wednesday,12
ORD-2037,2025-12-10 20:55:00,CLI-6729,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.65,16.35,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,50
ORD-2038,2025-11-25 17:51:00,CLI-5151,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.78,-18.78,Cali,Orgánico_Instagram,Devuelto,11,November,Tuesday,48
ORD-2039,2025-12-04 06:05:00,CLI-6164,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.12,61.88,Cali,Campaña_Vaso_Vertical,Entregado,12,December,Thursday,49
ORD-2040,2025-11-26 01:05:00,CLI-5125,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,6.51,37.49,Bucaramanga,Campaña_Bici_Carrusel,Entregado,11,November,Wednesday,48
ORD-2041,2026-03-15 21:17:00,CLI-5202,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.9,15.1,Barranquilla,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,11
ORD-2042,2026-04-05 02:25:00,CLI-6757,P003,Soporte Magnético Carga,Auto,1,24,8,3.34,12.66,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Sunday,14
ORD-2043,2025-11-21 15:58:00,CLI-5611,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.15,17.85,Medellín,Campaña_Bici_Carrusel,Entregado,11,November,Friday,47
ORD-2044,2026-02-15 12:35:00,CLI-5120,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.13,17.87,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Sunday,7
ORD-2045,2026-03-16 01:23:00,CLI-5004,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.95,18.05,Medellín,Orgánico_Instagram,En tránsito,3,March,Monday,12
ORD-2046,2025-12-26 17:43:00,CLI-5754,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.79,64.21,Medellín,Campaña_Bici_Carrusel,Entregado,12,December,Friday,52
ORD-2047,2025-12-19 06:35:00,CLI-5000,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.08,62.92,Cali,Campaña_Bici_Carrusel,Entregado,12,December,Friday,51
ORD-2048,2025-12-16 19:03:00,CLI-6900,P003,Soporte Magnético Carga,Auto,1,24,8,5.55,10.45,Medellín,Campaña_Vaso_Vertical,En tránsito,12,December,Tuesday,51
ORD-2049,2026-04-13 19:40:00,CLI-5551,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.57,63.43,Cali,Orgánico_Instagram,Entregado,4,April,Monday,16
ORD-2050,2025-11-27 05:41:00,CLI-5213,P002,Mini Bicicleta Premium,Fitness,2,240,90,12.88,137.12,Bucaramanga,Campaña_Bici_Carrusel,Entregado,11,November,Thursday,48
ORD-2051,2026-04-18 05:23:00,CLI-5353,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.35,42.65,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,16
ORD-2052,2026-01-20 18:46:00,CLI-5052,P002,Mini Bicicleta Premium,Fitness,2,240,90,13.47,136.53,Barranquilla,Campaña_Bici_Carrusel,Entregado,1,January,Tuesday,4
ORD-2053,2026-04-12 14:41:00,CLI-5410,P003,Soporte Magnético Carga,Auto,1,24,8,5.78,10.22,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Sunday,15
ORD-2054,2026-03-20 07:18:00,CLI-5046,P003,Soporte Magnético Carga,Auto,1,24,8,4.43,11.57,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Friday,12
ORD-2055,2026-02-01 15:26:00,CLI-5066,P003,Soporte Magnético Carga,Auto,1,24,8,4.64,11.36,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Sunday,5
ORD-2056,2026-01-12 20:20:00,CLI-6943,P003,Soporte Magnético Carga,Auto,1,24,8,3.35,12.65,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Monday,3
ORD-2057,2025-11-02 10:15:00,CLI-5881,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.7,17.3,Bucaramanga,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,44
ORD-2058,2026-04-26 09:25:00,CLI-5105,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.51,17.49,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Sunday,17
ORD-2059,2026-03-27 05:16:00,CLI-5022,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.78,64.22,Medellín,Campaña_Bici_Carrusel,Entregado,3,March,Friday,13
ORD-2060,2026-01-07 12:31:00,CLI-6114,P003,Soporte Magnético Carga,Auto,1,24,8,5.97,10.03,Bogotá,Orgánico_Instagram,Entregado,1,January,Wednesday,2
ORD-2061,2026-01-16 03:08:00,CLI-5454,P003,Soporte Magnético Carga,Auto,2,48,16,5.01,26.99,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Friday,3
ORD-2062,2025-11-20 11:04:00,CLI-5155,P003,Soporte Magnético Carga,Auto,1,24,8,5.68,10.32,Medellín,Directo,Entregado,11,November,Thursday,47
ORD-2063,2026-04-26 23:59:00,CLI-5307,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.48,18.52,Bogotá,Directo,Entregado,4,April,Sunday,17
ORD-2064,2026-01-16 01:16:00,CLI-5105,P003,Soporte Magnético Carga,Auto,1,24,8,5.49,10.51,Bogotá,Campaña_Vaso_Vertical,En tránsito,1,January,Friday,3
ORD-2065,2025-11-15 11:24:00,CLI-5544,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.79,19.21,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,46
ORD-2066,2025-12-01 07:44:00,CLI-5087,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.99,42.01,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Monday,49
ORD-2067,2026-04-12 21:34:00,CLI-6744,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.95,16.05,Bogotá,Campaña_Bici_Carrusel,En tránsito,4,April,Sunday,15
ORD-2068,2026-03-19 19:16:00,CLI-6209,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.2,43.8,Bucaramanga,Campaña_Vaso_Vertical,Entregado,3,March,Thursday,12
ORD-2069,2025-11-13 22:59:00,CLI-5458,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.94,18.06,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Thursday,46
ORD-2070,2026-04-02 19:38:00,CLI-5951,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.01,62.99,Bucaramanga,Campaña_Vaso_Vertical,Entregado,4,April,Thursday,14
ORD-2071,2026-02-09 05:03:00,CLI-5239,P003,Soporte Magnético Carga,Auto,1,24,8,3.7,12.3,Bogotá,Directo,Entregado,2,February,Monday,7
ORD-2072,2025-11-13 18:42:00,CLI-5600,P003,Soporte Magnético Carga,Auto,1,24,8,4.5,11.5,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Thursday,46
ORD-2073,2026-04-28 04:27:00,CLI-6953,P003,Soporte Magnético Carga,Auto,1,24,8,5.59,10.41,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Tuesday,18
ORD-2074,2026-02-10 22:15:00,CLI-5211,P003,Soporte Magnético Carga,Auto,1,24,8,5.01,10.99,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,7
ORD-2075,2026-03-15 08:24:00,CLI-6150,P003,Soporte Magnético Carga,Auto,1,24,8,4.03,11.97,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,11
ORD-2076,2026-04-25 19:39:00,CLI-5064,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.02,19.98,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,17
ORD-2077,2026-01-29 06:30:00,CLI-5407,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.71,43.29,Medellín,Directo,En tránsito,1,January,Thursday,5
ORD-2078,2026-01-18 05:46:00,CLI-5023,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.71,17.29,Medellín,Orgánico_Instagram,Entregado,1,January,Sunday,3
ORD-2079,2026-02-22 21:16:00,CLI-5196,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.19,-34.19,Bogotá,Campaña_Vaso_Vertical,Devuelto,2,February,Sunday,8
ORD-2080,2025-12-30 06:48:00,CLI-5076,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.81,18.19,Bucaramanga,Directo,Entregado,12,December,Tuesday,1
ORD-2081,2025-11-22 03:50:00,CLI-6534,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.72,62.28,Bucaramanga,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,47
ORD-2082,2025-12-08 09:49:00,CLI-5817,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,3.79,20.21,Bogotá,Campaña_Bici_Carrusel,En tránsito,12,December,Monday,50
ORD-2083,2026-02-24 16:04:00,CLI-5213,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,3.82,20.18,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,9
ORD-2084,2025-12-23 18:39:00,CLI-5046,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.32,18.68,Bogotá,Directo,Entregado,12,December,Tuesday,52
ORD-2085,2025-12-07 23:43:00,CLI-5539,P003,Soporte Magnético Carga,Auto,1,24,8,5.4,-13.4,Bucaramanga,Campaña_Vaso_Vertical,Devuelto,12,December,Sunday,49
ORD-2086,2026-03-30 22:38:00,CLI-5609,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.33,18.67,Bogotá,Campaña_Bici_Carrusel,En tránsito,3,March,Monday,14
ORD-2087,2025-12-22 23:46:00,CLI-5971,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.6,18.4,Bogotá,Orgánico_Instagram,Entregado,12,December,Monday,52
ORD-2088,2025-11-03 02:16:00,CLI-5319,P003,Soporte Magnético Carga,Auto,1,24,8,4.47,11.53,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Monday,45
ORD-2089,2026-04-18 12:17:00,CLI-5049,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.09,-58.09,Bogotá,Campaña_Bici_Carrusel,Devuelto,4,April,Saturday,16
ORD-2090,2026-04-16 13:11:00,CLI-5112,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.44,19.56,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Thursday,16
ORD-2091,2025-11-26 10:46:00,CLI-5059,P003,Soporte Magnético Carga,Auto,2,48,16,4.75,27.25,Bogotá,Campaña_Vaso_Vertical,En tránsito,11,November,Wednesday,48
ORD-2092,2025-12-21 17:05:00,CLI-6172,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.65,17.35,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Sunday,51
ORD-2093,2025-11-11 08:26:00,CLI-5397,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.57,14.43,Cali,Orgánico_Instagram,Entregado,11,November,Tuesday,46
ORD-2094,2025-12-11 00:37:00,CLI-5816,P003,Soporte Magnético Carga,Auto,1,24,8,4.34,11.66,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Thursday,50
ORD-2095,2025-12-31 17:06:00,CLI-5243,P003,Soporte Magnético Carga,Auto,1,24,8,4.13,11.87,Bogotá,Campaña_Bici_Carrusel,Entregado,12,December,Wednesday,1
ORD-2096,2026-02-08 01:00:00,CLI-6212,P003,Soporte Magnético Carga,Auto,1,24,8,6.13,9.87,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Sunday,6
ORD-2097,2026-01-27 13:24:00,CLI-6939,P003,Soporte Magnético Carga,Auto,2,48,16,5.27,26.73,Bogotá,Campaña_Bici_Carrusel,Entregado,1,January,Tuesday,5
ORD-2098,2026-04-23 20:54:00,CLI-5030,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.12,61.88,Cali,Campaña_Bici_Carrusel,Entregado,4,April,Thursday,17
ORD-2099,2026-03-27 05:12:00,CLI-5153,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.03,18.97,Medellín,Orgánico_Instagram,Entregado,3,March,Friday,13
ORD-2100,2026-02-23 18:30:00,CLI-5421,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.15,19.85,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Monday,9
ORD-2101,2026-04-25 06:54:00,CLI-5041,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.34,17.66,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,17
ORD-2102,2026-03-15 04:36:00,CLI-5021,P003,Soporte Magnético Carga,Auto,1,24,8,4.59,11.41,Bucaramanga,Orgánico_Instagram,Entregado,3,March,Sunday,11
ORD-2103,2026-04-17 19:16:00,CLI-6089,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.5,17.5,Barranquilla,Orgánico_Instagram,Entregado,4,April,Friday,16
ORD-2104,2025-12-01 06:17:00,CLI-6295,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.45,63.55,Medellín,Campaña_Bici_Carrusel,Entregado,12,December,Monday,49
ORD-2105,2026-01-21 14:07:00,CLI-5002,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.63,17.37,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Wednesday,4
ORD-2106,2026-04-13 09:20:00,CLI-5474,P003,Soporte Magnético Carga,Auto,1,24,8,3.76,12.24,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Monday,16
ORD-2107,2025-11-07 20:53:00,CLI-5013,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.6,18.4,Bogotá,Orgánico_Instagram,Entregado,11,November,Friday,45
ORD-2108,2026-04-02 07:55:00,CLI-5014,P003,Soporte Magnético Carga,Auto,1,24,8,3.99,-11.99,Medellín,Orgánico_Instagram,Devuelto,4,April,Thursday,14
ORD-2109,2025-11-21 23:29:00,CLI-5007,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.09,17.91,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Friday,47
ORD-2110,2026-03-01 22:10:00,CLI-5088,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.87,19.13,Bogotá,Directo,Entregado,3,March,Sunday,9
ORD-2111,2025-12-06 05:35:00,CLI-5883,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.33,-19.33,Bogotá,Campaña_Bici_Carrusel,Devuelto,12,December,Saturday,49
ORD-2112,2025-11-04 09:12:00,CLI-5161,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,6.6,41.4,Bucaramanga,Campaña_Vaso_Vertical,Entregado,11,November,Tuesday,45
ORD-2113,2025-12-22 06:58:00,CLI-5001,P004,Cojín Ergonómico Gel,Oficina/Auto,2,68,24,5.0,39.0,Cali,Campaña_Bici_Carrusel,Entregado,12,December,Monday,52
ORD-2114,2026-04-07 16:43:00,CLI-6884,P003,Soporte Magnético Carga,Auto,1,24,8,5.36,10.64,Bogotá,Orgánico_Instagram,Entregado,4,April,Tuesday,15
ORD-2115,2026-02-18 13:49:00,CLI-5020,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.13,14.87,Cali,Directo,Entregado,2,February,Wednesday,8
ORD-2116,2026-01-20 13:27:00,CLI-5002,P003,Soporte Magnético Carga,Auto,1,24,8,5.13,10.87,Bogotá,Orgánico_Instagram,Entregado,1,January,Tuesday,4
ORD-2117,2026-03-15 21:53:00,CLI-5004,P003,Soporte Magnético Carga,Auto,1,24,8,5.93,10.07,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,11
ORD-2118,2026-02-24 15:35:00,CLI-5131,P003,Soporte Magnético Carga,Auto,1,24,8,5.78,10.22,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,9
ORD-2119,2026-03-13 18:21:00,CLI-5348,P003,Soporte Magnético Carga,Auto,1,24,8,4.49,11.51,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Friday,11
ORD-2120,2026-03-13 21:31:00,CLI-5094,P003,Soporte Magnético Carga,Auto,1,24,8,6.19,9.81,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Friday,11
ORD-2121,2026-01-17 09:45:00,CLI-5587,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.88,63.12,Barranquilla,Orgánico_Instagram,Entregado,1,January,Saturday,3
ORD-2122,2025-11-14 23:33:00,CLI-5007,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.3,18.7,Cali,Orgánico_Instagram,Entregado,11,November,Friday,46
ORD-2123,2026-02-24 03:05:00,CLI-6311,P003,Soporte Magnético Carga,Auto,1,24,8,5.47,10.53,Barranquilla,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,9
ORD-2124,2026-04-28 18:39:00,CLI-5012,P003,Soporte Magnético Carga,Auto,1,24,8,3.71,12.29,Bucaramanga,Orgánico_Instagram,Entregado,4,April,Tuesday,18
ORD-2125,2025-12-16 15:29:00,CLI-6330,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.52,18.48,Medellín,Campaña_Vaso_Vertical,Entregado,12,December,Tuesday,51
ORD-2126,2026-02-25 03:04:00,CLI-6025,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.5,19.5,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,9
ORD-2127,2025-12-12 04:13:00,CLI-5004,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.02,19.98,Medellín,Orgánico_Instagram,Entregado,12,December,Friday,50
ORD-2128,2025-11-22 17:52:00,CLI-5531,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.62,62.38,Barranquilla,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,47
ORD-2129,2026-04-06 05:27:00,CLI-5099,P003,Soporte Magnético Carga,Auto,1,24,8,4.44,11.56,Bogotá,Campaña_Bici_Carrusel,Entregado,4,April,Monday,15
ORD-2130,2026-01-25 19:18:00,CLI-5978,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.11,61.89,Cali,Campaña_Vaso_Vertical,Entregado,1,January,Sunday,4
ORD-2131,2025-12-08 06:06:00,CLI-5020,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.11,-19.11,Cali,Orgánico_Instagram,Devuelto,12,December,Monday,50
ORD-2132,2026-01-18 10:33:00,CLI-5042,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.94,18.06,Bogotá,Orgánico_Instagram,Entregado,1,January,Sunday,3
ORD-2133,2025-12-17 04:00:00,CLI-6107,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.45,17.55,Cali,Orgánico_Instagram,En tránsito,12,December,Wednesday,51
ORD-2134,2026-01-04 00:25:00,CLI-6357,P002,Mini Bicicleta Premium,Fitness,2,240,90,11.88,138.12,Bogotá,Campaña_Bici_Carrusel,Entregado,1,January,Sunday,1
ORD-2135,2025-11-02 20:45:00,CLI-5002,P003,Soporte Magnético Carga,Auto,1,24,8,5.95,10.05,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,44
ORD-2136,2026-03-02 15:29:00,CLI-5071,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.98,19.02,Medellín,Directo,Entregado,3,March,Monday,10
ORD-2137,2026-01-02 18:40:00,CLI-6033,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.58,19.42,Medellín,Directo,Entregado,1,January,Friday,1
ORD-2138,2025-12-24 01:40:00,CLI-5069,P003,Soporte Magnético Carga,Auto,1,24,8,3.85,12.15,Bogotá,Campaña_Bici_Carrusel,Entregado,12,December,Wednesday,52
ORD-2139,2025-12-08 01:06:00,CLI-5129,P003,Soporte Magnético Carga,Auto,1,24,8,5.3,10.7,Medellín,Campaña_Vaso_Vertical,Entregado,12,December,Monday,50
ORD-2140,2025-11-23 01:40:00,CLI-5116,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.08,43.92,Bogotá,Campaña_Bici_Carrusel,Entregado,11,November,Sunday,47
ORD-2141,2026-01-12 20:51:00,CLI-5092,P003,Soporte Magnético Carga,Auto,2,48,16,5.28,26.72,Barranquilla,Campaña_Vaso_Vertical,Entregado,1,January,Monday,3
ORD-2142,2026-03-24 06:03:00,CLI-5035,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.7,14.3,Bucaramanga,Campaña_Vaso_Vertical,Entregado,3,March,Tuesday,13
ORD-2143,2025-11-10 03:10:00,CLI-5122,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.06,17.94,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Monday,46
ORD-2144,2025-11-18 14:35:00,CLI-5013,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.28,17.72,Medellín,Orgánico_Instagram,Entregado,11,November,Tuesday,47
ORD-2145,2025-12-02 23:42:00,CLI-5698,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,6.33,41.67,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Tuesday,49
ORD-2146,2025-12-24 23:45:00,CLI-6248,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.13,-56.13,Bogotá,Campaña_Bici_Carrusel,Devuelto,12,December,Wednesday,52
ORD-2147,2026-03-27 21:28:00,CLI-5803,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.34,18.66,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Friday,13
ORD-2148,2026-04-04 09:48:00,CLI-6515,P003,Soporte Magnético Carga,Auto,1,24,8,4.58,11.42,Medellín,Orgánico_Instagram,Entregado,4,April,Saturday,14
ORD-2149,2026-03-28 21:16:00,CLI-5829,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.86,16.14,Cali,Directo,Entregado,3,March,Saturday,13
ORD-2150,2026-03-14 21:34:00,CLI-5076,P003,Soporte Magnético Carga,Auto,2,48,16,4.79,27.21,Cali,Campaña_Vaso_Vertical,Entregado,3,March,Saturday,11
ORD-2151,2025-12-30 09:54:00,CLI-5209,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.69,-21.69,Medellín,Campaña_Vaso_Vertical,Devuelto,12,December,Tuesday,1
ORD-2152,2025-11-07 15:52:00,CLI-6043,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.63,42.37,Bucaramanga,Directo,Entregado,11,November,Friday,45
ORD-2153,2026-04-07 14:09:00,CLI-5965,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.99,43.01,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Tuesday,15
ORD-2154,2026-04-13 07:14:00,CLI-5672,P003,Soporte Magnético Carga,Auto,1,24,8,3.33,12.67,Cali,Campaña_Vaso_Vertical,Entregado,4,April,Monday,16
ORD-2155,2025-11-18 10:30:00,CLI-5200,P003,Soporte Magnético Carga,Auto,1,24,8,4.2,11.8,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Tuesday,47
