ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,COGS_Unitario,Costo_Envio,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio
ORD-4287,2026-04-21 09:54:18,CLI-5249,P002,Mini Bicicleta Premium,Fitness,1,117.88,44.99,4.28,Cali,Organico_Instagram,Entregado
ORD-2322,2025-12-31 11:36:48,CLI-5051,P001,Vaso Termico Inteligente Auto,Auto,2,38.52,14.9,12.33,Cali,Campana_Bici_Carrusel,En transito
ORD-3751,2026-03-24 13:22:10,CLI-6754,P001,Vaso Termico Inteligente Auto,Auto,1,36.21,15.63,3.0,Medellin,Organico_Instagram,Entregado
ORD-4423,2026-04-27 09:54:51,CLI-6979,P003,Soporte Magnetico Carga,Oficina/Auto,2,23.15,8.12,9.4,Bogota,Directo,Entregado
ORD-4033,2026-04-08 10:38:44,CLI-6428,P001,Vaso Termico Inteligente Auto,Auto,1,36.38,14.78,5.18,Bogota,Directo,En transito
ORD-1727,2025-12-08 04:58:36,CLI-6873,P002,Mini Bicicleta Premium,Fitness,1,116.34,46.4,4.81,Bucaramanga,Directo,Entregado
ORD-3063,2026-02-17 06:00:53,CLI-5877,P001,Vaso Termico Inteligente Auto,Auto,1,41.38,15.26,3.4,Bogota,Organico_Instagram,Entregado
ORD-2614,2026-01-22 23:34:05,CLI-5677,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.95,7.77,10.08,Bucaramanga,Campana_Vaso_Vertical,En transito
ORD-1220,2025-11-12 10:08:14,CLI-6344,P002,Mini Bicicleta Premium,Fitness,1,116.2,45.26,6.58,Medellin,Campana_Bici_Carrusel,Entregado
ORD-4147,2026-04-13 03:37:12,CLI-5976,P002,Mini Bicicleta Premium,Fitness,1,111.13,45.39,5.31,Bogota,Campana_Bici_Carrusel,En transito
ORD-1582,2025-12-03 21:06:36,CLI-5277,P002,Mini Bicicleta Premium,Fitness,1,127.97,47.59,9.94,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-2011,2025-12-19 05:32:10,CLI-6401,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.5,7.74,8.74,Bucaramanga,Organico_Instagram,Entregado
ORD-2315,2025-12-31 00:20:32,CLI-6699,P001,Vaso Termico Inteligente Auto,Auto,1,36.23,15.94,5.74,Medellin,Organico_Instagram,Entregado
ORD-1847,2025-12-13 11:46:47,CLI-5583,P001,Vaso Termico Inteligente Auto,Auto,1,41.07,15.36,3.0,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1056,2025-11-03 02:53:09,CLI-6396,P002,Mini Bicicleta Premium,Fitness,1,112.27,43.54,6.39,medellin,Organico_Instagram,Entregado
ORD-1187,2025-11-10 06:33:07,CLI-6957,P001,Vaso Termico Inteligente Auto,Auto,1,36.95,14.93,10.95,Bucaramanga,,Retrasado
ORD-3086,2026-02-19 20:35:52,CLI-5571,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.56,12.56,5.78,Medellin,Campana_Vaso_Vertical,Entregado
ORD-3513,2026-03-13 02:33:48,CLI-5917,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.17,8.14,5.49,Bucaramanga,Organico_Instagram,Entregado
ORD-3384,2026-03-07 12:47:05,CLI-6429,P002,Mini Bicicleta Premium,Fitness,1,121.45,47.21,7.9,Cali,Directo,Entregado
ORD-1881,2025-12-14 21:08:22,CLI-6832,P004,Cojin Ergonomico Gel,Oficina/Auto,3,33.43,11.9,11.15,Medellin,Directo,Entregado
ORD-3344,2026-03-05 00:16:20,CLI-5665,P002,Mini Bicicleta Premium,Fitness,1,116.98,45.3,12.3,Bucaramanga,Campana_Bici_Carrusel,Retrasado
ORD-1468,2025-11-27 21:36:55,CLI-5331,P001,Vaso Termico Inteligente Auto ,Auto,1,38.2,15.83,9.47,Barranquilla,Directo,Entregado
ORD-2110,2025-12-23 00:22:19,CLI-6467,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.41,8.41,3.92,Medellin,Directo,Entregado
ORD-2517,2026-01-15 03:04:48,CLI-5433,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.54,8.3,15.28,Bucaramanga,Directo,Entregado
ORD-3202,2026-02-25 15:48:00,CLI-5170,P001,Vaso Termico Inteligente Auto,Auto,1,41.7,15.42,3.72,Bogota,Campana_Vaso_Vertical,Entregado
ORD-1226,2025-11-12 07:10:59,CLI-5286,P001,Vaso Termico Inteligente Auto,Auto,1,39.82,15.48,3.0,Cali,Organico_Instagram,Entregado
ORD-1535,2025-12-01 13:32:07,CLI-6570,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.89,11.79,5.0,Cali,Organico_Instagram,Entregado
ORD-2022,2025-12-20 12:55:52,CLI-6557,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.51,8.19,8.93,Barranquilla,Directo,Entregado
ORD-3968,2026-04-05 02:06:52,CLI-5051,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.06,12.23,4.28,Bucaramanga,Campana_Vaso_Vertical,En transito
ORD-2340,2026-01-01 19:04:00,CLI-6566,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.45,12.58,8.31,Bogota,Campana_Vaso_Vertical,Entregado
ORD-3578,2026-03-15 18:21:48,CLI-6667,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.45,12.18,7.18,Bogota,Organico_Instagram,Entregado
ORD-3476,2026-03-12 01:23:46,CLI-5218,P001,Vaso Termico Inteligente Auto,Auto,3,41.73,15.73,10.66,Medellin,Organico_Instagram,Entregado
ORD-3016,2026-02-15 19:48:43,CLI-5494,P002,Mini Bicicleta Premium,Fitness,1,126.59,45.15,9.82,Bucaramanga,Campana_Bici_Carrusel,En transito
ORD-4339,2026-04-23 01:08:48,CLI-6443,P001,Vaso Termico Inteligente Auto,Auto,1,40.95,14.5,6.79,Medellin,Campana_Vaso_Vertical,En transito
ORD-1210,2025-11-12 13:00:24,CLI-5764,P001,Vaso Termico Inteligente Auto,Auto,1,39.35,14.39,5.7,Bogota,Campana_Vaso_Vertical,Retrasado
ORD-3822,2026-03-28 08:01:49,CLI-6315,P002,Mini Bicicleta Premium,Fitness,1,115.17,45.31,5.78,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-1069,2025-11-04 03:08:09,CLI-5721,P001,Vaso Termico Inteligente Auto,Auto,1,39.76,15.09,8.09,Bogota,Organico_Instagram,Retrasado
ORD-1734,2025-12-09 11:07:48,CLI-6901,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.5,11.87,6.94,Cali,Campana_Bici_Carrusel,Entregado
ORD-3746,2026-03-24 01:26:50,CLI-6187,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.04,8.47,4.2,Bogota,Organico_Instagram,En transito
ORD-4205,2026-04-16 13:26:19,CLI-5198,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.07,7.89,9.34,Bucaramanga,Directo,Entregado
ORD-4091,2026-04-11 17:57:51,CLI-6486,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.4,7.61,6.08,Medellin,Organico_Instagram,Entregado
ORD-1376,2025-11-22 06:06:18,CLI-6405,P003,Soporte Magnetico Carga,Oficina/Auto,2,25.25,8.05,9.79,Medellin,Organico_Instagram,Entregado
ORD-1436,2025-11-25 16:07:48,CLI-5368,P001,Vaso Termico Inteligente Auto,Auto,1,41.11,14.99,,Barranquilla,Organico_Instagram,En transito
ORD-3535,2026-03-14 07:43:17,CLI-6165,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.91,12.33,6.3,Medellin,Organico_Instagram,Entregado
ORD-4249,2026-04-19 01:27:42,CLI-6967,P002,Mini Bicicleta Premium,Fitness,4,116.56,47.53,11.99,Bogota,Organico_Instagram,Entregado
ORD-3588,2026-03-16 13:13:15,CLI-5767,P002,Mini Bicicleta Premium,Fitness,1,125.96,45.16,4.39,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-1208,2025-11-11 23:59:01,CLI-5420,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.85,8.36,9.03,Bogota,Organico_Instagram,En transito
ORD-2204,2025-12-27 01:55:11,CLI-5830,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.9,11.51,3.54,Cali,Organico_Instagram,Entregado
ORD-1565,2025-12-02 23:47:40,CLI-5388,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.65,8.0,5.29,Barranquilla,Organico_Instagram,Entregado
ORD-1313,2025-11-19 14:48:52,CLI-5307,P002,Mini Bicicleta Premium,Fitness,1,121.92,44.64,4.53,Bogota,Campana_Bici_Carrusel,Entregado
ORD-1601,2025-12-03 18:23:51,CLI-5772,P002,Mini Bicicleta Premium,Fitness,1,127.66,43.13,8.07,Cali,Campana_Bici_Carrusel,Entregado
ORD-1233,2025-11-13 08:45:46,CLI-6146,P001,Vaso Termico Inteligente Auto,Auto,1,37.76,15.99,4.21,Medellin,Organico_Instagram,Entregado
ORD-2927,2026-02-10 05:27:45,CLI-5105,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.06,7.64,7.77,Medellin,Organico_Instagram,Entregado
ORD-3856,2026-03-30 18:18:47,CLI-6906,P001,Vaso Termico Inteligente Auto,Auto,1,38.56,14.8,11.54,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-2075,2025-12-21 03:53:05,CLI-6447,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.29,7.91,4.17,Bucaramanga,Organico_Instagram,Entregado
ORD-1012,2025-11-01 01:00:02,CLI-6146,P002,Mini Bicicleta Premium,Fitness,1,114.28,44.61,6.32,Bucaramanga,Directo,Entregado
ORD-1111,2025-11-06 02:53:24,CLI-6895,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.14,7.81,8.26,,Directo,Entregado
ORD-3099,2026-02-19 21:51:01,CLI-5826,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.68,8.38,5.35,,Directo,Entregado
ORD-4361,2026-04-24 19:35:45,CLI-6325,P001,Vaso Termico Inteligente Auto,Auto,3,36.49,14.56,6.33,Bogota,Directo,Entregado
ORD-2601,2026-01-21 09:57:19,CLI-5202,P002,Mini Bicicleta Premium,Fitness,1,113.2,46.87,6.45,Medellin,Organico_Instagram,Retrasado
ORD-2362,2026-01-03 18:05:36,CLI-5315,P001,Vaso Termico Inteligente Auto,Auto,1,41.45,14.31,7.57,Cali,Organico_Instagram,Entregado
ORD-3923,2026-04-03 12:17:30,CLI-5977,P001,Vaso Termico Inteligente Auto,Auto,1,36.45,15.64,4.0,Medellin,Campana_Vaso_Vertical,Entregado
ORD-4396,2026-04-26 12:23:55,CLI-6873,P001,Vaso Termico Inteligente Auto,Auto,1,36.3,15.38,6.22,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1472,2025-11-27 23:56:49,CLI-6599,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.34,8.14,7.11,Medellin,Organico_Instagram,Entregado
ORD-1490,2025-11-28 13:42:16,CLI-5974,P001,Vaso Termico Inteligente Auto,Auto,1,36.24,14.85,5.57,Cali,Campana_Vaso_Vertical,Retrasado
ORD-2644,2026-01-24 18:10:08,CLI-5394,P002,Mini Bicicleta Premium,Fitness,1,121.73,46.8,9.68,Bucaramanga,Campana_Bici_Carrusel,Entregado
ORD-2803,2026-02-03 12:24:53,CLI-5007,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.13,8.5,3.02,Bogota,Organico_Instagram,En transito
ORD-1831,2025-12-13 16:53:25,CLI-6490,P002,Mini Bicicleta Premium,Fitness,1,112.61,47.62,7.83,Cali,Organico_Instagram,Entregado
ORD-3020,2026-02-15 04:07:37,CLI-6423,P001,Vaso Termico Inteligente Auto,Auto,1,41.95,14.39,6.49,Cali,Organico_Instagram,Entregado
ORD-4416,2026-04-27 00:21:59,CLI-6189,P001,Vaso Termico Inteligente Auto,Auto,1,36.31,15.43,6.85,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4201,2026-04-16 04:24:17,CLI-5674,P001,Vaso Termico Inteligente Auto,Auto,1,40.2,14.77,6.67,Bogota,Organico_Instagram,Entregado
ORD-2053,2025-12-21 22:00:50,CLI-5682,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.8,8.19,10.91,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-4180,2026-04-15 05:54:36,CLI-5115,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.23,8.29,7.11,Cali,Organico_Instagram,Entregado
ORD-3014,2026-02-15 08:17:37,CLI-6783,P002,Mini Bicicleta Premium,Fitness,1,112.37,44.03,5.26,Medellin,Organico_Instagram,Entregado
ORD-3370,2026-03-06 18:05:40,CLI-6601,P002,Mini Bicicleta Premium,Fitness,1,125.34,48.04,8.46,Bucaramanga,Campana_Bici_Carrusel,Retrasado
ORD-2073,2025-12-21 21:50:56,CLI-5211,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.26,8.48,8.91,Medellin,,Entregado
ORD-2344,2026-01-02 21:58:06,CLI-5395,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.64,8.21,11.42,Medellin,Organico_Instagram,Entregado
ORD-1655,2025-12-06 09:35:36,CLI-5031,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.84,7.79,5.05,Bogota,Directo,Entregado
ORD-3126,2026-02-21 23:14:54,CLI-6174,P002,Mini Bicicleta Premium,Fitness,2,113.47,45.05,7.71,Bogota,Organico_Instagram,Devuelto
ORD-1361,2025-11-21 00:38:26,CLI-5597,P001,Vaso Termico Inteligente Auto,Auto,1,41.47,15.22,8.17,Medellin,Campana_Vaso_Vertical,Entregado
ORD-1135,2025-11-07 11:31:24,CLI-6368,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.32,8.22,5.72,Bogota,Directo,Entregado
ORD-2717,2026-01-28 10:15:35,CLI-6220,P002,Mini Bicicleta Premium,Fitness,1,123.07,45.41,8.26,Medellin,Directo,Retrasado
ORD-4461,2026-04-29 22:59:12,CLI-5695,P001,Vaso Termico Inteligente Auto,Auto,1,36.84,14.31,6.91,Medellin,Directo,Entregado
ORD-2164,2025-12-25 11:56:55,CLI-6428,P002,Mini Bicicleta Premium,Fitness,1,129.56,46.23,9.19,Cali,Organico_Instagram,Retrasado
ORD-4063,2026-04-10 00:21:42,CLI-5822,P001,Vaso Termico Inteligente Auto,Auto,1,38.74,15.34,4.29,Bogota,Organico_Instagram,Entregado
ORD-1366,2025-11-22 12:11:56,CLI-5626,P001,Vaso Termico Inteligente Auto,Auto,1,41.66,14.55,8.53,Cali,Organico_Instagram,Entregado
ORD-3406,2026-03-08 05:54:10,CLI-5200,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.36,8.03,4.36,Medellin,Campana_Vaso_Vertical,Entregado
ORD-3092,2026-02-19 06:43:56,CLI-6571,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.18,7.69,4.55,Cali,Directo,Entregado
ORD-1029,2025-11-02 11:23:43,CLI-6126,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.44,8.15,8.28,Bogota,Directo,Entregado
ORD-3936,2026-04-03 14:58:33,CLI-6047,P001,Vaso Termico Inteligente Auto,Auto,1,41.74,15.64,7.26,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-1022,2025-11-02 08:39:17,CLI-6976,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.78,8.13,6.07,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2972,2026-02-12 11:21:17,CLI-6414,P002,Mini Bicicleta Premium,Fitness,1,128.62,44.06,4.96,Bogota,Campana_Bici_Carrusel,Entregado
ORD-4344,2026-04-24 21:44:50,CLI-5796,P001,Vaso Termico Inteligente Auto,Auto,1,36.88,14.66,6.16,Bogota,Campana_Vaso_Vertical,Entregado
ORD-4318,2026-04-22 18:29:11,CLI-5333,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.29,7.75,5.89,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2424,2026-01-09 10:43:44,CLI-5855,P002,Mini Bicicleta Premium,Fitness,1,116.65,47.14,7.75,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1695,2025-12-07 05:35:32,CLI-6995,P004,Cojin Ergonomico Gel,Oficina/Auto,1,33.71,12.32,7.56,Cali,Campana_Bici_Carrusel,Entregado
ORD-2288,2025-12-30 21:36:34,CLI-6476,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.81,7.94,6.01,Bogota,Organico_Instagram,Entregado
ORD-1700,2025-12-07 20:37:43,CLI-5749,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.37,12.5,7.66,Barranquilla,Organico_Instagram,Entregado
ORD-1420,2025-11-24 17:15:16,CLI-5048,P001,Vaso Termico Inteligente Auto,Auto,2,37.33,16.04,8.82,Cali,Organico_Instagram,Entregado
ORD-1682,2025-12-07 14:10:13,CLI-5771,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.13,8.49,9.19,Cali,Campana_Vaso_Vertical,Retrasado
ORD-4267,2026-04-20 17:31:56,CLI-5367,P001,Vaso Termico Inteligente Auto,Auto,1,40.9,14.43,4.92,Bogota,Organico_Instagram,Entregado
ORD-1460,2025-11-26 07:09:51,CLI-5245,P001,Vaso Termico Inteligente Auto,Auto,1,36.12,15.3,7.65,Cali,Organico_Instagram,Entregado
ORD-1043,2025-11-03 07:17:08,CLI-5730,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.28,7.89,5.65,Bogota,Organico_Instagram,Retrasado
ORD-1087,2025-11-05 17:10:50,CLI-5128,P001,Vaso Termico Inteligente Auto,Auto,1,38.79,15.86,8.87,Barranquilla,Organico_Instagram,Entregado
ORD-2861,2026-02-06 15:39:48,CLI-5704,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.75,7.86,6.04,Bogota,Organico_Instagram,Entregado
ORD-2744,2026-01-31 12:04:21,CLI-5988,P002,Mini Bicicleta Premium,Fitness,1,122.65,43.92,5.55,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2783,2026-02-02 06:16:29,CLI-5227,P002,Mini Bicicleta Premium,Fitness,1,123.75,43.41,3.0,Cali,Campana_Bici_Carrusel,Entregado
ORD-1561,2025-12-02 02:58:40,CLI-5837,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.68,8.29,10.74,Cali,Directo,Entregado
ORD-1282,2025-11-17 18:35:00,CLI-6634,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.25,7.96,4.09,Bogota,Campana_Bici_Carrusel,Entregado
ORD-3713,2026-03-22 14:27:13,CLI-5017,P004,Cojin Ergonomico Gel,Oficina/Auto,1,32.88,12.47,6.73,Barranquilla,Organico_Instagram,Entregado
ORD-2023,2025-12-20 15:23:51,CLI-5116,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.6,8.22,3.15,Bogota,Organico_Instagram,Entregado
ORD-2104,2025-12-22 09:06:10,CLI-6769,P001,Vaso Termico Inteligente Auto,Auto,2,40.26,15.44,9.22,Bogota,Organico_Instagram,Entregado
ORD-4354,2026-04-24 17:22:16,CLI-5522,P002,Mini Bicicleta Premium,Fitness,1,125.71,43.75,5.31,Bogota,Campana_Bici_Carrusel,En transito
ORD-2001,2025-12-19 05:39:23,CLI-6513,P004,Cojin Ergonomico Gel,Oficina/Auto,1,31.91,12.44,5.25,Bucaramanga,Organico_Instagram,Entregado
ORD-1465,2025-11-26 10:21:12,CLI-6101,P001,Vaso Termico Inteligente Auto,Auto,1,41.85,15.66,7.26,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-1999,2025-12-19 01:08:26,CLI-6423,P002,Mini Bicicleta Premium,Fitness,1,118.71,47.72,11.66,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-2960,2026-02-11 09:29:54,CLI-5015,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.9,8.19,8.76,Bucaramanga,Organico_Instagram,En transito
ORD-1859,2025-12-14 02:09:53,CLI-6354,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.7,12.83,5.84,Medellin,Directo,Entregado
ORD-1533,2025-12-01 10:40:43,CLI-6050,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.82,8.19,7.26,,Campana_Bici_Carrusel,Entregado
ORD-2399,2026-01-06 21:34:06,CLI-5994,P004,Cojin Ergonomico Gel,Oficina/Auto,1,31.6,12.4,3.86,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-4484,2026-04-30 13:40:35,CLI-5072,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.67,12.54,4.69,Bogota,Organico_Instagram,Entregado
ORD-4492,2026-04-30 23:03:51,CLI-5755,P001,Vaso Termico Inteligente Auto,Auto,2,41.4,14.97,10.72,Barranquilla,Campana_Vaso_Vertical,Entregado
ORD-4082,2026-04-11 21:12:41,CLI-5886,P001,Vaso Termico Inteligente Auto,Auto,1,41.4,15.75,5.19,Medellin,Organico_Instagram,Retrasado
ORD-3768,2026-03-25 14:36:38,CLI-6985,P001,Vaso Termico Inteligente Auto,Auto,1,39.53,14.49,10.19,Barranquilla,Directo,Entregado
ORD-3982,2026-04-05 09:31:50,CLI-6612,P001,Vaso Termico Inteligente Auto,Auto,1,40.56,15.56,8.35,Barranquilla,Organico_Instagram,Entregado
ORD-2442,2026-01-09 18:55:57,CLI-6255,P001,Vaso Termico Inteligente Auto,Auto,1,41.23,15.45,5.0,Medellin,Organico_Instagram,Entregado
ORD-3494,2026-03-12 20:06:29,CLI-6414,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.98,8.12,3.0,Bogota,Directo,Entregado
ORD-4418,2026-04-27 21:39:00,CLI-5484,P002,Mini Bicicleta Premium,Fitness,1,127.51,44.34,9.75,Barranquilla,Campana_Bici_Carrusel,Entregado
ORD-4481,2026-04-29 15:47:07,CLI-6568,P001,Vaso Termico Inteligente Auto,Auto,1,40.34,15.52,10.13,Medellin,Campana_Vaso_Vertical,Entregado
ORD-2178,2025-12-25 16:19:59,CLI-5180,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.31,8.24,7.62,Medellin,Directo,Entregado
ORD-2027,2025-12-20 20:17:50,CLI-5196,P001,Vaso Termico Inteligente Auto,Auto,1,38.76,16.04,7.22,Medellin,Campana_Vaso_Vertical,Devuelto
ORD-2298,2025-12-30 16:52:10,CLI-6723,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.88,8.12,9.32,Bogota,Campana_Vaso_Vertical,En transito
ORD-1903,2025-12-15 20:39:45,CLI-6192,P002,Mini Bicicleta Premium,Fitness,1,116.66,45.71,9.53,Medellin,Campana_Bici_Carrusel,Entregado
ORD-1637,2025-12-05 22:37:06,CLI-5070,P004,Cojin Ergonomico Gel,Oficina/Auto,1,34.5,12.67,9.06,Medellin,Organico_Instagram,Entregado
ORD-2760,2026-02-01 13:09:43,CLI-6271,P002,Mini Bicicleta Premium,Fitness,1,123.58,46.49,3.0,Cali,Organico_Instagram,Entregado
ORD-2080,2025-12-21 22:48:12,CLI-5792,P001,Vaso Termico Inteligente Auto,Auto,1,37.4,15.56,7.45,Bogota,Campana_Vaso_Vertical,Entregado
ORD-2006,2025-12-19 04:45:32,CLI-6629,P002,Mini Bicicleta Premium,Fitness,1,117.42,44.91,7.31,Medellin,Campana_Bici_Carrusel,Entregado
ORD-2626,2026-01-22 04:25:16,CLI-6099,P001,Vaso Termico Inteligente Auto,Auto,1,40.38,14.67,8.06,Barranquilla,Organico_Instagram,Entregado
ORD-1942,2025-12-17 18:35:11,CLI-5770,P001,Vaso Termico Inteligente Auto,Auto,1,39.26,14.5,13.44,Bucaramanga,Directo,En transito
ORD-3586,2026-03-15 08:59:43,CLI-5555,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.27,8.39,7.21,Barranquilla,Organico_Instagram,Entregado
ORD-4397,2026-04-26 06:43:11,CLI-5676,P002,Mini Bicicleta Premium,Fitness,1,128.3,44.24,5.96,Bogota,Organico_Instagram,Entregado
ORD-4180,2026-04-15 05:54:36,CLI-5115,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.23,8.29,7.11,Cali,Organico_Instagram,Entregado
ORD-2880,2026-02-07 08:47:56,CLI-5013,P001,Vaso Termico Inteligente Auto,Auto,1,42.0,14.57,5.54,Bucaramanga,Directo,Entregado
ORD-2320,2025-12-31 15:48:43,CLI-5707,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.44,8.21,7.36,Barranquilla,Directo,Entregado
ORD-1221,2025-11-12 02:47:04,CLI-5339,P003,Soporte Magnetico Carga,Oficina/Auto,1,24.29,8.38,6.49,Medellin,Organico_Instagram,Entregado
ORD-1543,2025-12-01 11:53:13,CLI-6412,P002,Mini Bicicleta Premium,Fitness,1,126.71,46.04,4.85,Bogota,Directo,Entregado
ORD-2748,2026-01-31 17:41:30,CLI-6516,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.16,7.89,8.91,Barranquilla,Organico_Instagram,Entregado
ORD-2483,2026-01-12 11:54:48,CLI-6302,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.39,8.18,7.23,Medellin,Directo,Retrasado
ORD-1887,2025-12-14 03:42:38,CLI-6588,P003,Soporte Magnetico Carga,Oficina/Auto,1,23.82,7.75,6.67,Bogota,Organico_Instagram,Entregado
ORD-3528,2026-03-14 06:43:54,CLI-6304,P002,Mini Bicicleta Premium,Fitness,1,126.6,43.16,6.93,Medellin,Organico_Instagram,Entregado
ORD-1685,2025-12-07 03:18:52,CLI-6827,P001,Vaso Termico Inteligente Auto,Auto,1,40.14,15.81,7.37,Bucaramanga,Organico_Instagram,En transito
ORD-3699,2026-03-21 12:00:41,CLI-6451,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.2,8.29,4.48,Bogota,Organico_Instagram,Entregado
ORD-3584,2026-03-15 20:34:00,CLI-6083,P001,Vaso Termico Inteligente Auto,Auto,2,39.03,14.49,8.49,Cali,Organico_Instagram,Entregado
ORD-3527,2026-03-14 23:19:26,CLI-6632,P002,Mini Bicicleta Premium,Fitness,1,125.77,43.39,7.74,,Organico_Instagram,Entregado
ORD-2450,2026-01-10 20:53:53,CLI-5794,P002,Mini Bicicleta Premium,Fitness,2,128.39,45.21,7.86,Bucaramanga,Campana_Vaso_Vertical,Entregado
ORD-3499,2026-03-12 13:42:44,CLI-5841,P002,Mini Bicicleta Premium,Fitness,1,113.52,45.78,5.59,Cali,Organico_Instagram,Entregado
ORD-1789,2025-12-11 15:00:31,CLI-5108,P002,Mini Bicicleta Premium,Fitness,2,119.16,47.9,7.89,Cali,,Entregado
ORD-4114,2026-04-12 04:27:38,CLI-6380,P003,Soporte Magnetico Carga,Oficina/Auto,1,22.31,8.01,6.49,Cali,Organico_Instagram,Entregado
ORD-2807,2026-02-03 13:34:10,CLI-5557,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.63,11.99,7.2,Bogota,Campana_Bici_Carrusel,Entregado
ORD-2161,2025-12-25 05:26:18,CLI-6287,P003,Soporte Magnetico Carga,Oficina/Auto,1,25.35,8.46,4.84,Bogota,Organico_Instagram,Entregado
ORD-3155,2026-02-22 03:04:53,CLI-6151,P001,Vaso Termico Inteligente Auto,Auto,1,36.29,14.88,10.97,Cali,Organico_Instagram,Entregado
ORD-3356,2026-03-05 12:58:53,CLI-5128,P002,Mini Bicicleta Premium,Fitness,1,117.5,45.79,5.97,Bogota,Organico_Instagram,Entregado
ORD-2422,2026-01-08 16:51:23,CLI-6941,P004,Cojin Ergonomico Gel,Oficina/Auto,1,35.56,11.63,5.15,Cali,Campana_Bici_Carrusel,Entregado
ORD-2499,2026-01-13 07:22:14,CLI-6078,P001,Vaso Termico Inteligente Auto,Auto,1,38.83,14.98,7.58,Cali,Directo,Entregado
